...1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID
284,A0354,3,A,3A,Hindu,Friends,Friend7,1,60,F,54,NA,1,7,NA,7,1,7,7,1,7,1,4,3,NA,2,1,1,2,1,1,1,1,3,1,1,2,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,3,2,F,Hindu,5,2,NA,1,4,1,4,1,3,2,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,2,6,6,2,1,1,A3
285,A0356,3,A,3A,Hindu,Friends,Friend1,1,38,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,Hindu,1,1,1,1,1,1,4,1,5,2,1,4,1,1,NA,NA,NA,NA,NA,1,1,3,5,4,7,7,3,1,1,A3
286,A0356,3,A,3A,Hindu,Friends,Friend2,1,39,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,Hindu,1,1,2,1,2,1,3,1,3,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,2,5,7,7,7,6,1,1,A3
287,A0356,3,A,3A,Hindu,Friends,Friend3,1,41,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,Hindu,2,NA,3,1,1,1,4,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,3,4,7,7,4,1,1,A3
288,A0356,3,A,3A,Hindu,Friends,Friend4,1,45,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
289,A0356,3,A,3A,Hindu,Friends,Friend5,1,57,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,Hindu,1,3,2,4,1,1,5,1,1,5,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,6,5,7,6,1,1,A3
290,A0356,3,A,3A,Hindu,Friends,Friend6,1,62,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,Hindu,2,4,1,1,1,1,4,4,4,4,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,7,7,7,1,1,1,A3
291,A0356,3,A,3A,Hindu,Friends,Friend7,1,65,F,56,NA,7,7,NA,7,4,7,6,4,4,7,6,8,NA,2,2,3,1,1,1,1,4,4,NA,3,NA,1,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
292,A0357,3,A,3A,Hindu,Friends,Friend1,1,41,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,Hindu,2,NA,3,1,1,1,4,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,3,4,7,7,4,1,1,A3
293,A0357,3,A,3A,Hindu,Friends,Friend2,1,43,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,Muslim,1,2,1,1,1,1,NA,NA,1,NA,1,4,1,7,NA,NA,NA,NA,NA,1,2,5,5,1,7,1,7,1,0,A3
294,A0357,3,A,3A,Hindu,Friends,Friend3,1,45,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
295,A0357,3,A,3A,Hindu,Friends,Friend4,1,48,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,Muslim,1,3,3,1,2,1,4,2,1,4,1,4,4,4,NA,NA,NA,NA,NA,3,1,5,2,1,7,1,7,1,0,A3
296,A0357,3,A,3A,Hindu,Friends,Friend5,1,50,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
297,A0357,3,A,3A,Hindu,Friends,Friend6,1,56,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,Hindu,2,3,1,1,1,1,4,NA,3,NA,1,4,3,2,NA,NA,NA,NA,NA,3,3,2,3,7,7,7,4,1,1,A3
298,A0357,3,A,3A,Hindu,Friends,Friend7,1,65,F,57,NA,6,5,NA,7,6,7,7,6,3,7,5,8,NA,2,1,3,2,4,1,1,3,5,1,1,5,1,1,4,4,2,NA,NA,NA,NA,NA,2,5,1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
299,A0358,3,A,3A,Hindu,Friends,Friend1,1,38,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,Hindu,1,1,1,1,1,1,4,1,5,2,1,4,1,1,NA,NA,NA,NA,NA,1,1,3,5,4,7,7,3,1,1,A3
300,A0358,3,A,3A,Hindu,Friends,Friend2,1,47,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,Hindu,1,2,2,1,1,1,4,1,3,2,1,4,3,2,NA,NA,NA,NA,NA,1,1,2,3,5,6,7,5,1,1,A3
301,A0358,3,A,3A,Hindu,Friends,Friend3,1,50,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
302,A0358,3,A,3A,Hindu,Friends,Friend4,1,53,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,Hindu,1,1,1,1,1,1,4,1,5,3,1,2,3,2,NA,NA,NA,NA,NA,1,2,3,4,1,7,7,1,1,1,A3
303,A0358,3,A,3A,Hindu,Friends,Friend5,1,54,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,Hindu,1,1,2,1,1,1,3,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,2,1,3,2,1,7,7,1,1,1,A3
304,A0358,3,A,3A,Hindu,Friends,Friend6,1,61,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,Hindu,1,1,1,1,1,1,4,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,6,7,7,4,1,1,A3
305,A0358,3,A,3A,Hindu,Friends,Friend7,1,63,F,58,NA,5,7,NA,7,1,7,7,2,3,6,7,8,NA,2,2,3,2,1,2,1,1,3,1,2,2,1,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,F,Hindu,1,1,2,1,2,1,3,3,2,4,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,2,7,7,6,1,1,A3
306,A0359,3,A,3A,Muslim,Friends,Friend1,1,42,F,59,NA,3,7,NA,2,7,7,7,2,3,NA,4,7,muslim,2,2,1,2,1,1,1,2,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,1,1,3,5,F,Muslim,2,3,2,1,3,2,4,1,1,3,1,4,5,5,NA,NA,NA,NA,NA,1,5,NA,NA,1,6,2,7,1,1,A3
307,A0359,3,A,3A,Muslim,Friends,Friend2,1,48,F,59,NA,3,7,NA,2,7,7,7,2,3,NA,4,7,muslim,2,2,1,2,1,1,1,2,4,2,1,2,2,2,4,4,4,NA,NA,NA,NA,NA,1,1,3,5,F,Muslim,1,3,3,1,2,1,4,2,1,4,1,4,4,4,NA,NA,NA,NA,NA,3,1,5,2,1,7,1,7,1,1,A3
308,A0360,3,A,3A,Hindu,Friends,Friend1,1,38,F,60,NA,2,6,NA,6,2,6,5,2,3,2,7,8,NA,2,5,2,NA,1,4,1,1,4,1,3,2,1,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,1,1,1,1,1,1,4,1,5,2,1,4,1,1,NA,NA,NA,NA,NA,1,1,3,5,4,7,7,3,1,1,A3
309,A0360,3,A,3A,Hindu,Friends,Friend2,1,47,F,60,NA,2,6,NA,6,2,6,5,2,3,2,7,8,NA,2,5,2,NA,1,4,1,1,4,1,3,2,1,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,1,2,2,1,1,1,4,1,3,2,1,4,3,2,NA,NA,NA,NA,NA,1,1,2,3,5,6,7,5,1,1,A3
310,A0360,3,A,3A,Hindu,Friends,Friend3,1,52,F,60,NA,2,6,NA,6,2,6,5,2,3,2,7,8,NA,2,5,2,NA,1,4,1,1,4,1,3,2,1,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,1,2,3,1,1,1,3,1,2,1,1,4,3,2,NA,NA,NA,NA,NA,3,1,3,2,1,7,7,1,1,1,A3
311,A0360,3,A,3A,Hindu,Friends,Friend4,1,53,F,60,NA,2,6,NA,6,2,6,5,2,3,2,7,8,NA,2,5,2,NA,1,4,1,1,4,1,3,2,1,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,1,1,1,1,1,1,4,1,5,3,1,2,3,2,NA,NA,NA,NA,NA,1,2,3,4,1,7,7,1,1,1,A3
312,A0360,3,A,3A,Hindu,Friends,Friend5,1,54,F,60,NA,2,6,NA,6,2,6,5,2,3,2,7,8,NA,2,5,2,NA,1,4,1,1,4,1,3,2,1,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,1,1,2,1,1,1,3,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,2,1,3,2,1,7,7,1,1,1,A3
313,A0360,3,A,3A,Hindu,Friends,Friend6,1,66,F,60,NA,2,6,NA,6,2,6,5,2,3,2,7,8,NA,2,5,2,NA,1,4,1,1,4,1,3,2,1,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,F,Hindu,1,1,1,1,1,1,4,1,3,3,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,4,6,NA,3,1,1,A3
314,A0361,3,A,3A,Hindu,Friends,Friend1,1,3,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,M,Hindu,1,2,2,1,3,1,3,1,1,2,1,7,3,2,NA,NA,NA,NA,NA,4,2,1,5,7,1,7,1,0,1,A3
315,A0361,3,A,3A,Hindu,Friends,Friend2,1,27,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,M,Hindu,2,1,1,1,1,1,4,1,2,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,7,1,7,1,0,1,A3
316,A0361,3,A,3A,Hindu,Friends,Friend3,1,50,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,A3
317,A0361,3,A,3A,Hindu,Friends,Friend4,1,58,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,F,Hindu,2,3,2,1,2,1,3,1,2,2,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,5,7,7,1,1,1,A3
318,A0361,3,A,3A,Hindu,Friends,Friend5,1,63,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,F,Hindu,1,1,2,1,2,1,3,3,2,4,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,2,7,7,6,1,1,A3
319,A0361,3,A,3A,Hindu,Friends,Friend6,1,7,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,M,Hindu,1,2,3,1,1,1,4,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,4,7,3,7,4,0,1,A3
320,A0361,3,A,3A,Hindu,Friends,Friend7,1,4,F,61,NA,6,7,NA,7,4,7,6,4,4,6,5,8,NA,2,1,1,1,1,1,1,1,4,1,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,M,Hindu,2,2,4,1,1,1,4,1,1,5,1,3,5,4,NA,NA,NA,NA,NA,1,1,3,3,7,6,7,1,0,1,A3
321,A0362,3,A,3A,Hindu,Friends,Friend1,1,27,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,M,Hindu,2,1,1,1,1,1,4,1,2,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,7,1,7,1,0,1,A3
322,A0362,3,A,3A,Hindu,Friends,Friend2,1,47,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,F,Hindu,1,2,2,1,1,1,4,1,3,2,1,4,3,2,NA,NA,NA,NA,NA,1,1,2,3,5,6,7,5,1,1,A3
323,A0362,3,A,3A,Hindu,Friends,Friend3,1,54,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,F,Hindu,1,1,2,1,1,1,3,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,2,1,3,2,1,7,7,1,1,1,A3
324,A0362,3,A,3A,Hindu,Friends,Friend4,1,58,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,F,Hindu,2,3,2,1,2,1,3,1,2,2,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,5,7,7,1,1,1,A3
325,A0362,3,A,3A,Hindu,Friends,Friend5,1,61,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,F,Hindu,1,1,1,1,1,1,4,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,6,7,7,4,1,1,A3
326,A0362,3,A,3A,Hindu,Friends,Friend6,1,63,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,F,Hindu,1,1,2,1,2,1,3,3,2,4,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,2,7,7,6,1,1,A3
327,A0362,3,A,3A,Hindu,Friends,Friend7,1,66,F,62,NA,7,7,NA,7,1,7,7,7,2,1,7,8,NA,2,2,4,1,1,1,1,2,4,4,4,4,1,1,7,7,1,NA,NA,NA,NA,NA,1,1,3,3,F,Hindu,1,1,1,1,1,1,4,1,3,3,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,4,6,NA,3,1,1,A3
328,A0363,3,A,3A,Hindu,Friends,Friend1,1,31,F,63,NA,2,7,NA,7,6,7,7,7,2,7,7,8,NA,2,1,1,2,1,2,1,1,3,3,2,4,1,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,M,Hindu,2,1,1,1,1,1,4,1,1,1,1,4,5,2,NA,NA,NA,NA,NA,1,2,1,4,7,1,7,1,0,1,A3
329,A0363,3,A,3A,Hindu,Friends,Friend2,1,47,F,63,NA,2,7,NA,7,6,7,7,7,2,7,7,8,NA,2,1,1,2,1,2,1,1,3,3,2,4,1,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,F,Hindu,1,2,2,1,1,1,4,1,3,2,1,4,3,2,NA,NA,NA,NA,NA,1,1,2,3,5,6,7,5,1,1,A3
330,A0363,3,A,3A,Hindu,Friends,Friend3,1,52,F,63,NA,2,7,NA,7,6,7,7,7,2,7,7,8,NA,2,1,1,2,1,2,1,1,3,3,2,4,1,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,F,Hindu,1,2,3,1,1,1,3,1,2,1,1,4,3,2,NA,NA,NA,NA,NA,3,1,3,2,1,7,7,1,1,1,A3
331,A0363,3,A,3A,Hindu,Friends,Friend4,1,58,F,63,NA,2,7,NA,7,6,7,7,7,2,7,7,8,NA,2,1,1,2,1,2,1,1,3,3,2,4,1,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,F,Hindu,2,3,2,1,2,1,3,1,2,2,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,5,7,7,1,1,1,A3
332,A0363,3,A,3A,Hindu,Friends,Friend5,1,61,F,63,NA,2,7,NA,7,6,7,7,7,2,7,7,8,NA,2,1,1,2,1,2,1,1,3,3,2,4,1,1,4,4,4,NA,NA,NA,NA,NA,1,3,3,2,F,Hindu,1,1,1,1,1,1,4,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,6,7,7,4,1,1,A3
333,A0364,3,A,3A,Muslim,Friends,Friend1,1,18,F,64,NA,4,7,NA,1,7,7,7,1,1,5,4,7,muslim,2,NA,1,NA,1,1,1,4,1,4,1,2,2,1,4,3,3,NA,NA,NA,NA,NA,1,1,5,3,M,Hindu,5,2,4,1,3,1,4,1,4,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,7,2,7,4,0,0,A3
334,A0364,3,A,3A,Muslim,Friends,Friend2,1,36,F,64,NA,4,7,NA,1,7,7,7,1,1,5,4,7,muslim,2,NA,1,NA,1,1,1,4,1,4,1,2,2,1,4,3,3,NA,NA,NA,NA,NA,1,1,5,3,M,Hindu,1,3,1,1,3,3,4,1,1,3,1,4,4,4,NA,NA,NA,NA,NA,1,1,5,3,7,1,7,1,0,0,A3
335,A0364,3,A,3A,Muslim,Friends,Friend3,1,40,F,64,NA,4,7,NA,1,7,7,7,1,1,5,4,7,muslim,2,NA,1,NA,1,1,1,4,1,4,1,2,2,1,4,3,3,NA,NA,NA,NA,NA,1,1,5,3,F,Muslim,1,2,1,1,1,1,2,2,5,2,2,2,3,2,NA,NA,NA,NA,NA,2,1,3,5,1,7,1,7,1,1,A3
336,A0364,3,A,3A,Muslim,Friends,Friend4,1,44,F,64,NA,4,7,NA,1,7,7,7,1,1,5,4,7,muslim,2,NA,1,NA,1,1,1,4,1,4,1,2,2,1,4,3,3,NA,NA,NA,NA,NA,1,1,5,3,F,Muslim,NA,1,2,NA,3,1,3,2,1,3,1,2,1,4,NA,NA,NA,NA,NA,5,5,3,3,1,6,5,7,1,1,A3
337,A0364,3,A,3A,Muslim,Friends,Friend5,1,47,F,64,NA,4,7,NA,1,7,7,7,1,1,5,4,7,muslim,2,NA,1,NA,1,1,1,4,1,4,1,2,2,1,4,3,3,NA,NA,NA,NA,NA,1,1,5,3,F,Hindu,1,2,2,1,1,1,4,1,3,2,1,4,3,2,NA,NA,NA,NA,NA,1,1,2,3,5,6,7,5,1,0,A3
338,A0364,3,A,3A,Muslim,Friends,Friend6,1,59,F,64,NA,4,7,NA,1,7,7,7,1,1,5,4,7,muslim,2,NA,1,NA,1,1,1,4,1,4,1,2,2,1,4,3,3,NA,NA,NA,NA,NA,1,1,5,3,F,Muslim,2,1,2,1,1,1,4,2,1,2,2,4,4,4,NA,NA,NA,NA,NA,1,1,3,5,3,7,2,7,1,1,A3
339,A0366,3,A,3A,Hindu,Friends,Friend1,1,18,F,66,NA,4,6,NA,NA,3,7,6,6,5,4,4,7,soni,2,1,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,M,Hindu,5,2,4,1,3,1,4,1,4,3,1,2,1,1,NA,NA,NA,NA,NA,3,1,3,3,7,2,7,4,0,1,A3
340,A0366,3,A,3A,Hindu,Friends,Friend2,1,47,F,66,NA,4,6,NA,NA,3,7,6,6,5,4,4,7,soni,2,1,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,F,Hindu,1,2,2,1,1,1,4,1,3,2,1,4,3,2,NA,NA,NA,NA,NA,1,1,2,3,5,6,7,5,1,1,A3
341,A0366,3,A,3A,Hindu,Friends,Friend3,1,48,F,66,NA,4,6,NA,NA,3,7,6,6,5,4,4,7,soni,2,1,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,F,Muslim,1,3,3,1,2,1,4,2,1,4,1,4,4,4,NA,NA,NA,NA,NA,3,1,5,2,1,7,1,7,1,0,A3
342,A0366,3,A,3A,Hindu,Friends,Friend4,1,58,F,66,NA,4,6,NA,NA,3,7,6,6,5,4,4,7,soni,2,1,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,F,Hindu,2,3,2,1,2,1,3,1,2,2,1,7,4,2,NA,NA,NA,NA,NA,4,2,3,5,5,7,7,1,1,1,A3
343,A0366,3,A,3A,Hindu,Friends,Friend5,1,60,F,66,NA,4,6,NA,NA,3,7,6,6,5,4,4,7,soni,2,1,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,F,Hindu,5,2,NA,1,4,1,4,1,3,2,2,4,2,2,NA,NA,NA,NA,NA,3,1,3,5,2,6,6,2,1,1,A3
344,A0366,3,A,3A,Hindu,Friends,Friend6,1,61,F,66,NA,4,6,NA,NA,3,7,6,6,5,4,4,7,soni,2,1,1,1,1,1,1,4,4,1,3,3,1,1,4,4,4,NA,NA,NA,NA,NA,2,1,4,5,F,Hindu,1,1,1,1,1,1,4,1,1,1,1,7,4,4,NA,NA,NA,NA,NA,1,1,5,5,6,7,7,4,1,1,A3
345,B0246,3,B,3B,Hindu,Friends,Friend1,1,12,M,46,NA,1,7,NA,7,7,1,7,7,7,7,NA,8,NA,1,4,1,1,1,4,1,2,4,1,1,1,1,NA,6,7,6,NA,NA,NA,NA,NA,5,1,4,1,M,Muslim,NA,5,1,1,1,NA,4,NA,1,1,1,3,3,3,NA,NA,NA,NA,NA,NA,4,3,NA,7,1,NA,7,1,0,B3
346,B0246,3,B,3B,Hindu,Friends,Friend2,1,20,M,46,NA,1,7,NA,7,7,1,7,7,7,7,NA,8,NA,1,4,1,1,1,4,1,2,4,1,1,1,1,NA,6,7,6,NA,NA,NA,NA,NA,5,1,4,1,M,Muslim,1,1,1,4,1,1,4,1,1,1,1,4,1,1,NA,NA,NA,NA,NA,4,5,1,1,7,1,1,7,1,0,B3
347,B0246,3,B,3B,Hindu,Friends,Friend3,1,24,M,46,NA,1,7,NA,7,7,1,7,7,7,7,NA,8,NA,1,4,1,1,1,4,1,2,4,1,1,1,1,NA,6,7,6,NA,NA,NA,NA,NA,5,1,4,1,M,Hindu,1,4,1,1,2,1,3,1,2,5,1,2,4,2,NA,NA,NA,NA,NA,1,1,4,5,7,1,7,1,1,1,B3
348,B0246,3,B,3B,Hindu,Friends,Friend4,1,28,M,46,NA,1,7,NA,7,7,1,7,7,7,7,NA,8,NA,1,4,1,1,1,4,1,2,4,1,1,1,1,NA,6,7,6,NA,NA,NA,NA,NA,5,1,4,1,M,Hindu,1,1,1,1,1,1,1,1,1,1,1,4,7,7,NA,NA,NA,NA,NA,1,2,1,3,7,7,6,1,1,1,B3
349,B0246,3,B,3B,Hindu,Friends,Friend5,1,34,M,46,NA,1,7,NA,7,7,1,7,7,7,7,NA,8,NA,1,4,1,1,1,4,1,2,4,1,1,1,1,NA,6,7,6,NA,NA,NA,NA,NA,5,1,4,1,M,Hindu,3,3,1,1,2,2,1,1,1,5,1,2,1,1,NA,NA,NA,NA,NA,5,5,2,5,7,5,6,5,1,1,B3
